subject,trial,celeb_id,celeb_name,celeb_image,celeb_position,rand0_name,rand0_pos,rand1_name,rand1_pos,rand2_name,rand2_pos,rand3_name,rand3_pos,answer_celeb,answer_position,correct,rt
sub-09, trial10, 12, Matt Damon, ID12_IM03.bmp, (0, -400), Daniel Radcliffe, (-300, 300), Brad Pitt, (550, -100), Ben Stiller, (300, 300), Leonardo DiCaprio, (-550, -100), Matt Damon, [  40. -407.], 1, 3.028249900089577
sub-09, trial67, 12, Matt Damon, ID12_IM02.bmp, (0, -400), Robert Downey Jr, (-550, -100), Brad Pitt, (550, -100), Daniel Radcliffe, (-300, 300), Keanu Reeves, (300, 300), Matt Damon, [  65. -366.], 1, 0.9923819000832736
sub-09, trial15, 06, Elijah Wood, ID06_IM04.bmp, (0, -400), Patrick Dempsey, (-550, -100), Robert Downey Jr, (550, -100), Daniel Radcliffe, (300, 300), Matt Damon, (-300, 300), Elijah Wood, [ -45. -365.], 1, 2.3034844000358135
sub-09, trial43, 18, Ryan Reynolds, ID18_IM01.bmp, (300, 300), Orlando Bloom, (-550, -100), Patrick Dempsey, (0, -400), Keanu Reeves, (-300, 300), Robert Pattinson, (550, -100), idk, [26. 77.], 0, 1.2886085000354797
sub-09, trial41, 15, Robert Downey Jr, ID15_IM01.bmp, (-550, -100), Ryan Reynolds, (0, -400), Justin Timberlake, (550, -100), Keanu Reeves, (-300, 300), Matt Damon, (300, 300), Robert Downey Jr, [-481. -123.], 1, 1.5233606998808682
sub-09, trial13, 04, Daniel Craig, ID04_IM02.bmp, (550, -100), Justin Timberlake, (-300, 300), Hugh Jackman, (-550, -100), Keanu Reeves, (0, -400), Ben Stiller, (300, 300), idk, [-135.   45.], 0, 0.7800171000417322
sub-09, trial12, 16, Robert Pattinson, ID16_IM02.bmp, (550, -100), Keanu Reeves, (300, 300), Hugh Jackman, (0, -400), Elijah Wood, (-550, -100), Ryan Reynolds, (-300, 300), Robert Pattinson, [ 477. -117.], 1, 1.6989331000950187
sub-09, trial24, 06, Elijah Wood, ID06_IM03.bmp, (0, -400), Ryan Reynolds, (550, -100), Daniel Radcliffe, (-550, -100), Orlando Bloom, (-300, 300), Justin Timberlake, (300, 300), Elijah Wood, [ 119. -401.], 1, 1.6759267998859286
sub-09, trial56, 10, Keanu Reeves, ID10_IM03.bmp, (-550, -100), Ben Stiller, (550, -100), Daniel Craig, (0, -400), Robert Downey Jr, (300, 300), Hugh Jackman, (-300, 300), Keanu Reeves, [-437. -116.], 1, 0.7110990998335183
sub-09, trial38, 01, Ben Affleck, ID01_IM01.bmp, (-300, 300), Leonardo DiCaprio, (-550, -100), Keanu Reeves, (0, -400), Brad Pitt, (300, 300), Matt Damon, (550, -100), idk, [-66.  40.], 0, 0.7203069999814034
sub-09, trial62, 18, Ryan Reynolds, ID18_IM03.bmp, (-300, 300), Ryan Gosling, (300, 300), Hugh Jackman, (550, -100), Daniel Radcliffe, (-550, -100), Patrick Dempsey, (0, -400), idk, [-78.  36.], 0, 0.5453670001588762
sub-09, trial42, 09, Justin Timberlake, ID09_IM01.bmp, (550, -100), Elijah Wood, (-550, -100), Brad Pitt, (0, -400), Matt Damon, (300, 300), Patrick Dempsey, (-300, 300), Justin Timberlake, [ 390. -115.], 1, 1.4195849001407623
sub-09, trial48, 03, Brad Pitt, ID03_IM01.bmp, (-300, 300), Leonardo DiCaprio, (-550, -100), Patrick Dempsey, (300, 300), Justin Timberlake, (550, -100), Hugh Jackman, (0, -400), familiar face, [   0. -106.], 1, 2.687605399871245
sub-09, trial8, 05, Daniel Radcliffe, ID05_IM04.bmp, (-300, 300), George Clooney, (-550, -100), Justin Timberlake, (550, -100), Matt Damon, (300, 300), Ryan Gosling, (0, -400), Daniel Radcliffe, [-296.  333.], 1, 3.1311472998932004
sub-09, trial64, 13, Orlando Bloom, ID13_IM04.bmp, (-550, -100), Patrick Dempsey, (-300, 300), Ben Affleck, (550, -100), Brad Pitt, (0, -400), Robert Pattinson, (300, 300), familiar face, [  42. -115.], 1, 1.6904489998705685
sub-09, trial33, 10, Keanu Reeves, ID10_IM01.bmp, (-550, -100), Matt Damon, (0, -400), Ryan Gosling, (550, -100), Patrick Dempsey, (-300, 300), Daniel Radcliffe, (300, 300), Keanu Reeves, [-387.  -83.], 1, 0.7411363001447171
sub-09, trial54, 15, Robert Downey Jr, ID15_IM03.bmp, (0, -400), George Clooney, (550, -100), Hugh Jackman, (-300, 300), Elijah Wood, (300, 300), Daniel Craig, (-550, -100), Robert Downey Jr, [ 136. -388.], 1, 1.9642584000248462
sub-09, trial58, 15, Robert Downey Jr, ID15_IM02.bmp, (550, -100), Matt Damon, (-550, -100), Patrick Dempsey, (300, 300), Keanu Reeves, (0, -400), Ryan Reynolds, (-300, 300), Robert Downey Jr, [ 479. -114.], 1, 2.860128999920562
