subject,trial,celeb_id,celeb_name,celeb_image,celeb_position,rand0_name,rand0_pos,rand1_name,rand1_pos,rand2_name,rand2_pos,rand3_name,rand3_pos,answer_celeb,answer_position,correct,rt
sub-18, trial4, 06, Elijah Wood, ID06_IM04.bmp, (0, -400), Matt Damon, (550, -100), Ben Affleck, (-550, -100), Daniel Craig, (-300, 300), Hugh Jackman, (300, 300), Elijah Wood, [ -36. -407.], 1, 9.804937899927609
sub-18, trial7, 07, George Clooney, ID07_IM01.bmp, (300, 300), Robert Downey Jr, (-300, 300), Ben Stiller, (-550, -100), Hugh Jackman, (0, -400), Daniel Craig, (550, -100), George Clooney, [301. 317.], 1, 1.075050099985674
sub-18, trial2, 01, Ben Affleck, ID01_IM04.bmp, (-550, -100), Leonardo DiCaprio, (-300, 300), Daniel Craig, (300, 300), Robert Downey Jr, (550, -100), Justin Timberlake, (0, -400), idk, [65. 34.], 0, 0.67748779989779
sub-18, trial57, 09, Justin Timberlake, ID09_IM02.bmp, (-550, -100), Keanu Reeves, (300, 300), Daniel Radcliffe, (550, -100), Brad Pitt, (-300, 300), Ryan Gosling, (0, -400), idk, [130.  51.], 0, 1.08874079992529
sub-18, trial69, 17, Ryan Gosling, ID17_IM03.bmp, (300, 300), Daniel Radcliffe, (-550, -100), Elijah Wood, (-300, 300), Robert Downey Jr, (0, -400), Daniel Craig, (550, -100), idk, [87. 46.], 0, 0.4750137000810355
sub-18, trial62, 12, Matt Damon, ID12_IM01.bmp, (-300, 300), George Clooney, (0, -400), Patrick Dempsey, (550, -100), Leonardo DiCaprio, (300, 300), Hugh Jackman, (-550, -100), idk, [72. 66.], 0, 0.6932229999219999
sub-18, trial9, 03, Brad Pitt, ID03_IM01.bmp, (0, -400), George Clooney, (-550, -100), Elijah Wood, (550, -100), Robert Downey Jr, (-300, 300), Leonardo DiCaprio, (300, 300), idk, [80. 53.], 0, 2.951866599963978
sub-18, trial20, 10, Keanu Reeves, ID10_IM01.bmp, (300, 300), Daniel Radcliffe, (-300, 300), George Clooney, (-550, -100), Ben Affleck, (550, -100), Ben Stiller, (0, -400), Keanu Reeves, [313. 296.], 1, 3.2791751000331715
sub-18, trial40, 02, Ben Stiller, ID02_IM01.bmp, (550, -100), Ben Affleck, (-550, -100), Brad Pitt, (300, 300), George Clooney, (0, -400), Robert Pattinson, (-300, 300), idk, [98. 53.], 0, 0.6414235999109223
sub-18, trial48, 01, Ben Affleck, ID01_IM01.bmp, (-550, -100), Elijah Wood, (0, -400), Justin Timberlake, (550, -100), Daniel Radcliffe, (-300, 300), Patrick Dempsey, (300, 300), idk, [103.  57.], 0, 0.4857023999793455
sub-18, trial14, 05, Daniel Radcliffe, ID05_IM02.bmp, (550, -100), Ben Stiller, (300, 300), Robert Pattinson, (-550, -100), Elijah Wood, (0, -400), Orlando Bloom, (-300, 300), Elijah Wood, [  93. -382.], 0, 2.712114099995233
sub-18, trial49, 15, Robert Downey Jr, ID15_IM01.bmp, (300, 300), Daniel Radcliffe, (-300, 300), Patrick Dempsey, (0, -400), George Clooney, (-550, -100), Elijah Wood, (550, -100), Robert Downey Jr, [393. 294.], 1, 8.770620899973437
sub-18, trial67, 02, Ben Stiller, ID02_IM02.bmp, (300, 300), Daniel Radcliffe, (-550, -100), Robert Downey Jr, (0, -400), Brad Pitt, (-300, 300), Patrick Dempsey, (550, -100), idk, [115.  71.], 0, 0.45691479998640716
sub-18, trial11, 17, Ryan Gosling, ID17_IM04.bmp, (-550, -100), Elijah Wood, (550, -100), Keanu Reeves, (300, 300), Hugh Jackman, (0, -400), Robert Downey Jr, (-300, 300), idk, [92. 72.], 0, 0.38038919994141906
sub-18, trial47, 01, Ben Affleck, ID01_IM02.bmp, (550, -100), Matt Damon, (-550, -100), Brad Pitt, (0, -400), Ryan Reynolds, (-300, 300), Leonardo DiCaprio, (300, 300), idk, [84. 63.], 0, 0.5786140999989584
sub-18, trial38, 17, Ryan Gosling, ID17_IM01.bmp, (0, -400), Ben Affleck, (-550, -100), Patrick Dempsey, (550, -100), Daniel Craig, (300, 300), Robert Pattinson, (-300, 300), idk, [103.  53.], 0, 0.45750769996084273
sub-18, trial5, 15, Robert Downey Jr, ID15_IM03.bmp, (300, 300), Ryan Gosling, (550, -100), Keanu Reeves, (0, -400), Matt Damon, (-550, -100), Hugh Jackman, (-300, 300), Robert Downey Jr, [353. 309.], 1, 1.2131827999837697
sub-18, trial31, 11, Leonardo DiCaprio, ID11_IM04.bmp, (0, -400), Robert Pattinson, (550, -100), Daniel Craig, (-300, 300), Ryan Reynolds, (300, 300), Brad Pitt, (-550, -100), Leonardo DiCaprio, [  95. -407.], 1, 1.5472382999723777
sub-18, trial8, 14, Patrick Dempsey, ID14_IM04.bmp, (550, -100), Ryan Gosling, (-300, 300), Justin Timberlake, (0, -400), George Clooney, (300, 300), Elijah Wood, (-550, -100), idk, [103.  62.], 0, 0.5064393000211567
sub-18, trial64, 08, Hugh Jackman, ID08_IM01.bmp, (550, -100), Robert Downey Jr, (-550, -100), Elijah Wood, (0, -400), Patrick Dempsey, (-300, 300), Ryan Reynolds, (300, 300), idk, [75. 86.], 0, 0.4200898000271991
sub-18, trial18, 09, Justin Timberlake, ID09_IM01.bmp, (300, 300), Robert Pattinson, (-550, -100), Elijah Wood, (550, -100), Orlando Bloom, (-300, 300), Hugh Jackman, (0, -400), idk, [84. 68.], 0, 0.5931867000181228
sub-18, trial61, 03, Brad Pitt, ID03_IM02.bmp, (300, 300), Robert Pattinson, (-550, -100), Ryan Reynolds, (-300, 300), Leonardo DiCaprio, (550, -100), Hugh Jackman, (0, -400), idk, [90. 69.], 0, 0.7120055999839678
sub-18, trial24, 01, Ben Affleck, ID01_IM03.bmp, (-550, -100), Justin Timberlake, (-300, 300), Elijah Wood, (550, -100), Patrick Dempsey, (0, -400), Ryan Gosling, (300, 300), idk, [111.  48.], 0, 0.6652915000449866
sub-18, trial39, 14, Patrick Dempsey, ID14_IM01.bmp, (550, -100), Ryan Gosling, (-300, 300), Ryan Reynolds, (-550, -100), Leonardo DiCaprio, (300, 300), Daniel Craig, (0, -400), idk, [114.  50.], 0, 0.41248920001089573
sub-18, trial12, 06, Elijah Wood, ID06_IM02.bmp, (-550, -100), Hugh Jackman, (-300, 300), Ryan Gosling, (550, -100), Daniel Radcliffe, (0, -400), Robert Downey Jr, (300, 300), Elijah Wood, [-476. -111.], 1, 2.9934205000754446
sub-18, trial34, 10, Keanu Reeves, ID10_IM03.bmp, (0, -400), Ben Stiller, (-300, 300), Leonardo DiCaprio, (300, 300), Orlando Bloom, (550, -100), Patrick Dempsey, (-550, -100), Keanu Reeves, [ 131. -385.], 1, 2.175833999994211
sub-18, trial53, 05, Daniel Radcliffe, ID05_IM03.bmp, (-300, 300), Ryan Reynolds, (550, -100), Ben Stiller, (-550, -100), Robert Downey Jr, (0, -400), Leonardo DiCaprio, (300, 300), Daniel Radcliffe, [-176.  323.], 1, 2.030542799970135
sub-18, trial19, 15, Robert Downey Jr, ID15_IM04.bmp, (550, -100), Orlando Bloom, (300, 300), Brad Pitt, (-300, 300), Daniel Radcliffe, (0, -400), Elijah Wood, (-550, -100), Robert Downey Jr, [ 483. -110.], 1, 1.7876117000123486
sub-18, trial32, 14, Patrick Dempsey, ID14_IM02.bmp, (-550, -100), George Clooney, (550, -100), Justin Timberlake, (300, 300), Ryan Gosling, (-300, 300), Daniel Radcliffe, (0, -400), idk, [62. 84.], 0, 0.5149045999860391
sub-18, trial26, 14, Patrick Dempsey, ID14_IM03.bmp, (550, -100), Ben Stiller, (-550, -100), Leonardo DiCaprio, (300, 300), George Clooney, (0, -400), Orlando Bloom, (-300, 300), idk, [100.  48.], 0, 0.35534760006703436
sub-18, trial72, 07, George Clooney, ID07_IM04.bmp, (550, -100), Ryan Reynolds, (-300, 300), Justin Timberlake, (-550, -100), Hugh Jackman, (0, -400), Robert Pattinson, (300, 300), George Clooney, [462. -87.], 1, 1.3707824000157416
sub-18, trial33, 13, Orlando Bloom, ID13_IM01.bmp, (-300, 300), Daniel Radcliffe, (-550, -100), Matt Damon, (0, -400), Robert Downey Jr, (300, 300), Patrick Dempsey, (550, -100), Orlando Bloom, [-136.  270.], 1, 2.3698209000285715
sub-18, trial54, 18, Ryan Reynolds, ID18_IM04.bmp, (-550, -100), Ben Affleck, (0, -400), Patrick Dempsey, (-300, 300), Justin Timberlake, (550, -100), Ben Stiller, (300, 300), idk, [100.  54.], 0, 0.8245697000529617
sub-18, trial45, 09, Justin Timberlake, ID09_IM04.bmp, (-550, -100), Robert Pattinson, (0, -400), Ryan Gosling, (-300, 300), Ben Affleck, (550, -100), Orlando Bloom, (300, 300), idk, [116.  46.], 0, 0.4621597999939695
sub-18, trial22, 11, Leonardo DiCaprio, ID11_IM02.bmp, (-300, 300), Daniel Radcliffe, (0, -400), Robert Pattinson, (-550, -100), Robert Downey Jr, (550, -100), Ben Stiller, (300, 300), Leonardo DiCaprio, [-220.  301.], 1, 4.993668399984017
sub-18, trial25, 13, Orlando Bloom, ID13_IM02.bmp, (300, 300), Daniel Radcliffe, (550, -100), Brad Pitt, (0, -400), Ryan Gosling, (-300, 300), Patrick Dempsey, (-550, -100), Orlando Bloom, [369. 286.], 1, 2.326779600000009
sub-18, trial36, 07, George Clooney, ID07_IM03.bmp, (-300, 300), Robert Pattinson, (0, -400), Daniel Craig, (300, 300), Ryan Gosling, (550, -100), Ben Affleck, (-550, -100), George Clooney, [-155.  286.], 1, 1.5528575000353158
sub-18, trial46, 06, Elijah Wood, ID06_IM03.bmp, (-550, -100), Hugh Jackman, (300, 300), Ben Stiller, (550, -100), Ryan Reynolds, (0, -400), Keanu Reeves, (-300, 300), Elijah Wood, [-564.  -91.], 1, 3.807115500094369
sub-18, trial3, 13, Orlando Bloom, ID13_IM04.bmp, (550, -100), Ben Stiller, (300, 300), George Clooney, (-550, -100), Matt Damon, (0, -400), Leonardo DiCaprio, (-300, 300), Orlando Bloom, [450. -68.], 1, 3.11703339999076
sub-18, trial13, 02, Ben Stiller, ID02_IM03.bmp, (550, -100), Ryan Reynolds, (-300, 300), Keanu Reeves, (300, 300), George Clooney, (-550, -100), Robert Pattinson, (0, -400), idk, [32. 46.], 0, 0.6624127000104636
sub-18, trial27, 04, Daniel Craig, ID04_IM02.bmp, (-550, -100), Patrick Dempsey, (0, -400), Leonardo DiCaprio, (-300, 300), Keanu Reeves, (300, 300), Orlando Bloom, (550, -100), Daniel Craig, [-508. -118.], 1, 14.073852799949236
sub-18, trial51, 18, Ryan Reynolds, ID18_IM02.bmp, (550, -100), Ryan Gosling, (-300, 300), Ben Stiller, (-550, -100), Elijah Wood, (0, -400), Orlando Bloom, (300, 300), idk, [ 5. 45.], 0, 0.42120330000761896
sub-18, trial1, 17, Ryan Gosling, ID17_IM02.bmp, (300, 300), Robert Pattinson, (-550, -100), Justin Timberlake, (550, -100), Daniel Craig, (-300, 300), Matt Damon, (0, -400), idk, [91. 53.], 0, 0.32922810001764446
sub-18, trial55, 10, Keanu Reeves, ID10_IM02.bmp, (-550, -100), Ryan Gosling, (0, -400), Ben Stiller, (550, -100), Robert Pattinson, (-300, 300), Elijah Wood, (300, 300), Keanu Reeves, [-506. -134.], 1, 2.074051999952644
sub-18, trial17, 12, Matt Damon, ID12_IM02.bmp, (-300, 300), Ben Stiller, (300, 300), Ryan Gosling, (0, -400), Brad Pitt, (-550, -100), George Clooney, (550, -100), idk, [-6. 59.], 0, 0.5569721000501886
