subject,trial,celeb_id,celeb_name,celeb_image,celeb_position,rand0_name,rand0_pos,rand1_name,rand1_pos,rand2_name,rand2_pos,rand3_name,rand3_pos,answer_celeb,answer_position,correct,rt
sub-04, trial27, 13, Orlando Bloom, ID13_IM02.bmp, (-550, -100), Ryan Reynolds, (0, -400), Matt Damon, (-300, 300), Robert Downey Jr, (550, -100), Patrick Dempsey, (300, 300), idk, [73. 57.], 0, 0.4916465000715107
sub-04, trial28, 15, Robert Downey Jr, ID15_IM01.bmp, (300, 300), Leonardo DiCaprio, (-550, -100), Keanu Reeves, (550, -100), Justin Timberlake, (-300, 300), Orlando Bloom, (0, -400), idk, [38. 48.], 0, 1.8522739000618458
sub-04, trial37, 13, Orlando Bloom, ID13_IM03.bmp, (-300, 300), George Clooney, (-550, -100), Brad Pitt, (300, 300), Justin Timberlake, (550, -100), Hugh Jackman, (0, -400), idk, [38. 48.], 0, 0.27023219992406666
sub-04, trial7, 01, Ben Affleck, ID01_IM03.bmp, (550, -100), Keanu Reeves, (-550, -100), Ryan Gosling, (300, 300), Ben Stiller, (-300, 300), Justin Timberlake, (0, -400), idk, [38. 48.], 0, 0.3695700999815017
sub-04, trial62, 17, Ryan Gosling, ID17_IM01.bmp, (300, 300), Daniel Craig, (0, -400), Robert Downey Jr, (550, -100), Ryan Reynolds, (-300, 300), Brad Pitt, (-550, -100), Ryan Gosling, [240. 283.], 1, 1.5779028001707047
sub-04, trial6, 18, Ryan Reynolds, ID18_IM04.bmp, (-550, -100), Justin Timberlake, (300, 300), Hugh Jackman, (550, -100), Matt Damon, (-300, 300), Ryan Gosling, (0, -400), idk, [139. 109.], 0, 0.6883225999772549
sub-04, trial23, 08, Hugh Jackman, ID08_IM04.bmp, (550, -100), Ryan Gosling, (0, -400), Orlando Bloom, (300, 300), Patrick Dempsey, (-550, -100), Daniel Radcliffe, (-300, 300), idk, [136. 102.], 0, 0.6105942002031952
sub-04, trial47, 02, Ben Stiller, ID02_IM02.bmp, (0, -400), Orlando Bloom, (550, -100), Daniel Radcliffe, (300, 300), Matt Damon, (-550, -100), Hugh Jackman, (-300, 300), idk, [136. 102.], 0, 0.4389674998819828
sub-04, trial66, 16, Robert Pattinson, ID16_IM01.bmp, (0, -400), Ben Affleck, (550, -100), Ryan Gosling, (-300, 300), Ryan Reynolds, (300, 300), Brad Pitt, (-550, -100), Robert Pattinson, [  69. -351.], 1, 2.1787185999564826
sub-04, trial5, 04, Daniel Craig, ID04_IM03.bmp, (-300, 300), Hugh Jackman, (-550, -100), Robert Pattinson, (0, -400), George Clooney, (550, -100), Matt Damon, (300, 300), Daniel Craig, [-178.  304.], 1, 4.443550999974832
sub-04, trial12, 18, Ryan Reynolds, ID18_IM01.bmp, (300, 300), Justin Timberlake, (0, -400), Daniel Radcliffe, (-300, 300), Matt Damon, (550, -100), Hugh Jackman, (-550, -100), Ryan Reynolds, [300. 310.], 1, 1.4310393000487238
sub-04, trial3, 14, Patrick Dempsey, ID14_IM04.bmp, (-300, 300), Robert Downey Jr, (550, -100), Brad Pitt, (300, 300), Ryan Gosling, (-550, -100), George Clooney, (0, -400), Patrick Dempsey, [-252.  276.], 1, 2.829414000036195
sub-04, trial22, 06, Elijah Wood, ID06_IM01.bmp, (550, -100), Ben Affleck, (0, -400), Keanu Reeves, (-300, 300), Brad Pitt, (300, 300), Orlando Bloom, (-550, -100), idk, [30. 69.], 0, 0.6973894000984728
sub-04, trial38, 09, Justin Timberlake, ID09_IM01.bmp, (550, -100), Matt Damon, (0, -400), Ben Stiller, (-550, -100), George Clooney, (300, 300), Patrick Dempsey, (-300, 300), Justin Timberlake, [444. -98.], 1, 1.1645475998520851
sub-04, trial60, 02, Ben Stiller, ID02_IM04.bmp, (300, 300), Keanu Reeves, (-550, -100), Elijah Wood, (-300, 300), Leonardo DiCaprio, (0, -400), Ryan Reynolds, (550, -100), idk, [68. 67.], 0, 1.1786015999969095
subject,trial,celeb_id,celeb_name,celeb_image,celeb_position,rand0_name,rand0_pos,rand1_name,rand1_pos,rand2_name,rand2_pos,rand3_name,rand3_pos,answer_celeb,answer_position,correct,rt
sub-04, trial57, 07, George Clooney, ID07_IM03.bmp, (0, -400), Leonardo DiCaprio, (300, 300), Ryan Reynolds, (550, -100), Ryan Gosling, (-550, -100), Robert Downey Jr, (-300, 300), George Clooney, [  62. -389.], 1, 2.6363794999197125
sub-04, trial22, 13, Orlando Bloom, ID13_IM01.bmp, (-300, 300), Ryan Reynolds, (-550, -100), Ryan Gosling, (550, -100), Robert Downey Jr, (300, 300), Robert Pattinson, (0, -400), idk, [41. 53.], 0, 1.9373659999109805
sub-04, trial31, 10, Keanu Reeves, ID10_IM01.bmp, (0, -400), Ben Stiller, (300, 300), George Clooney, (550, -100), Hugh Jackman, (-550, -100), Brad Pitt, (-300, 300), familiar face, [ 119. -109.], 1, 2.5788497999310493
sub-04, trial42, 06, Elijah Wood, ID06_IM01.bmp, (300, 300), Ryan Reynolds, (-550, -100), Daniel Craig, (0, -400), Daniel Radcliffe, (550, -100), George Clooney, (-300, 300), familiar face, [ 122. -111.], 1, 0.7771695000119507
sub-04, trial33, 05, Daniel Radcliffe, ID05_IM01.bmp, (-550, -100), Elijah Wood, (-300, 300), Orlando Bloom, (300, 300), George Clooney, (0, -400), Matt Damon, (550, -100), Daniel Radcliffe, [-459. -102.], 1, 2.8950756997801363
